-3691	3796	-46771	-64926	52812	42969	6542	137470	22826	11537	-2797	10899	2971	35266	6308	14855	3188	3300	47548	13427922	-84433	13746120	-504	-3725549	4647	127	41760	3995793	1449	39596	-38800	-24313	-38690	-171991	4692236	19056129	4982	-31349	-189986	1690	50467	-8539	127560	-1	-10404	-121924	112113	7288	-12675	6014292	21172	-78921	0	-1834	4405	17151	-32218	18988	-2838	2094	356	-1	526	88506	-2640	54280	-19261	-43089	7553	4445	50122	-117381	14657	-39880	1730	-22744	-767	99416	0	-25363	107682	-645	10170	-6651	71816	-23317	-2117	3534	-79473	-3611	-570	27774	-39186	-2266	-10985	-22213	65839	-10755	13935	-3957
-16674	-1	9005	-2436413	-1554	-353	-27698	4304342	0	10604268	-5340	7234	-4715	3592925	7981	-25057	1808	-127817	-8925	-139320	-393	2455497	-12169	-200	-7226	-21370	-26015	-197	408	-85675	-29866	-106668	-1	-1	851203	2779	-61859	13032	-6413	34462	10229	-6298	18718365	114654	222673	-30491	33723	-19145	-213929	-368556	3482	-5182	-18973	-1	21547	4557	12172531	42915	0	-64153	40746	1481	6771	22809	-46231	-895	843	162187	-64693	-1	-386	9263	-146354	-134019	8688294	-258097	-4603	-1967	-20350	20460	-42333	-5086	-15050	1277125	5199	-8238	6973	-1789	0	-134980	-527	-1	2437	0	10753	9811	3280080	-16030	-5645	-14771
-34416	-3457	-11446	1859824	4457	-16850	-2418	2672095	-15916	11709	117492	1170	15813	39846	-58026	8715	0	72621	12579	-166969	7543	-128399	-28025	0	1649	-28314	-3922	68421	-16827	-6394	-1050	-354	18174	-781	-12913	-30314	3732	38334	-21976	-40183	9511835	-893	2464	-93345	26181	29554	11196	15261	7177	-49	67851	48454	-1	-32271	2967	-2306	10899506	-6997	-1159	3733	-117797	-5424	-40246	-71	2285	-5718	-3018	-4258	3575	-1	49108	-26436	-7027	7843043	-6693	17487128	-1487100	4147	13553	-44818	4412158	8147	122910	-1	-3742	-30248	-5507	-2410079	-500	-16674	46868	-6597	-24476	2592305	-7438	-27319	31531	0	10556	-47909
41	-20117	-1218	18337	-2708	3444	-1	4629	-30532	-152102	-515	4726927	0	34532	108531	-413	-10714	-78930	112724	0	-8280	20302	18526	-1754488	1603	-8758	8554	9327	-23103	-36990	18550	84857	0	-819	-1	-14572	5246	19879	-519	387	-4071	983	16830	21547	1238	12731	-23260	4680	-1	6163494	0	28374	-242709	-1	11078732	12371	4961141	41103	-21806	659555	1346	-1	-8671	-16835	2804	964	-1642	50988	-18789	20778	-50141	-1	12525	-10816	0	-521	-16524	122	-200606	-32261	-69755	1614	-1	0	-12329	-5237	0	0	13448	7064	-10508	11030	-1	-1	-1	6262	-4724	19339	15151758	43845
10864	-1	5606	26730	-31038	0	15878	-12961	424	19598601	-15663	29209	-1826	9739	48831	7634	4999	9158379	-6534	84076	-1	1599023	-4806	-24020	1844	72759	-6659	-18274	18282826	79576	-1	16160	-1	-40251	-1030	5075	-6443	0	426	4535	-1	-10078	3825	109636	118401	0	-9882	-4838	-78836	-39036	-611	28868	295116	11322	-42294	4012	-2127	-1878	10281	-22962	4440	205189	-2405	6042	-6357	50297	-1757	-17911	10476	-1263	0	-1	23850	49818	75002	-1	-1063	16162	-35351	4909271	-313	-35063	-12670	10297	4259509	9143	-3589	-78027	-1	15111	-7135	-1	-1	-4745	-7250	-1	0	3255	14847073	-6934
0	-273	-112138	2931	113499	-18454	3312	117625	-47258	0	14982	1430	-2503	5806	33170	25192	18048	-115574	-5018	894467	-21660	-25642	-6028	55118	122094	135820	161633	10677	-1858	-1	2385	-8049	-1827	-802091	1237	1734	-70098	3490	-5251	272	18546	-35105	2666	-18766	17713	116996	29525	-10472	-1	-2089	-16574	-47110	-7068	83023	-2102879	6216	-15656	31780	111178	-1	-34607	-1496	-1	2998	-4925	22407	1125770	-3563	-5616	8632	-108354	-305	1716	-40951	-1126	43779	-5756	4016	-529943	6748	10691	111	-1696	1696	-55090	94874	6857	-19341	5292	248184	0	-45888	491	-1762	-936	-77434	3435	-29355	6616	25070
-1	-1	180022	402	-21702	-3564	0	-2721	1461	-36258	-7037	64432	0	22403	0	752	7151	-1	23139	13933	61327	-69864	767834	-3467	-995	-403	12267	-9064	-13810	-1	-5728	0	18899	3005	4423	28640	-29141	10967	7937	-8691	-1	18600	43871	-19143	-13479	-16405	16252	-1	-1186	-1	24814	156182	-15660	-11673	-9800	-41489	49299	-53908	-1	58993	-22119	-3027	-45706	56625	49644	-1888	-1	24247	-18389	4273	11222	1382	-1	0	-7637	-1	2589	-165378	-5882	-23258	-8762	-5209	0	140271	-18262	1936	-815667	1633820	0	114692	-468798	-33705	-2060	812	53900	13926	44859	-794407	28169	-23584
-6984	-8680	-52734	347	46020	-2550	52695	-353	0	-27524	1771	2764	-1126	3098	-42573	-68989	55404	-3936	-1	-1	-104968	-54300	1718	-9132	-12455	24300	-33131	18237	-13654	267	5751	14511	-13903	12596	29948	10363	-5583	-34763	-9680	-7053	242	-1	-3174	6226782	-2765	-5729	4258162	12464	67347	-148894	-1	-15319	2074	-2728	3883	10350	22500	-23409	24088	-4007	2379	-54923	-10071	3189825	2951	-98782	-118665	-7096	4624	-14139	101134	8206	-18582	-29184	25117	-13036	16487	-2180	59976	2421	-70972	64250	-172113	-1	41064	20358	0	-3420	-52572	-898221	190457	8863	9926	-168569	-4349	11430	-17813	-1427	-10718	124298
-1	462	108787	-44279	24857	8680	-46430	3361	70804	-31105	1439	53260	36577	-1	-36920	574	14699	-176	-5816	-3016	-24441	-14019	45749	3452370	-10317	5043	14504	-10917	8133	-90734	-5593	14627	88057	440	0	7254	0	-89208	12919	42524	6881	102934	26	-758407	6563	-2062	17120	-14834	-545	0	-8393	-502166	75195	3146	42370	581	6028	-6116	-58833	-22196	-68928	-34115	-2401	-32448	20829	8830	109080	-202379	5005	-77084	-5160	-1860	68450	289341	6279	-17870	-449	0	-683	25142	-25061	-15394	104029	-14307	964692	812	5328	-1	-10808	1020321	2980	-33116	-485	39923	10394	-540	-74807	28	0	-109299
71155	-168646	41589	71676	-51310	-721	-39965	-1	22014	-13464	5205	-7271	-1560	506	107493	12158	20718	674	15793	60148	19299	-1	2135	45543	-30169	-3854	-45331	47864	17503	-22088	2431	-16731	122634	-30210	52654	-59221	41487	-21302	-1	-15866	-1	-5098	5446	-271635	956	-3006805	13557	-93967	25558	-12642	144341	29664	-3013	4402	3703	-31530	-39929	10574	10951	-87388	554	-10633	-2202	-23501	1828	-54576	-50738	1211	-2402	37420	-49642	-9705	130727	0	22394	-1	79107	-26929	-214	0	-1	4859	102486	-6362	23695	22410	17115	8011942	-8990	-3133	56713	-24878	111176	3061	-89507	96445	244595	606	-109239	-32511
-2911	5617	414	-789	23010	-8075	-37046	4268	14959	3131	3205	6995	6464	28976	1541	1121405	-1840	17090	-1	1965	1928	41025	-10226	1629	143642	-6539	5241	7510	58493	4915	-216069	-36184	198279	46547	-11438	118389	-13410	105982	-29586	3599	37188	-25859	936	45682	433	10404	7	1621068	-2542	29393	-188645	-32400	-967	986	7051	44992	3911	7353	-64027	21263	-1	78579	12919	-163823	5401	66916	16787	9698	-1	-1339	-10093	66031	12121	-1	-152489	59795	21416	-8122	4991	-2379	19097	-40731	7675	229038	-425308	0	35201	27166	-8823	45415	4536	-1035	4926	-121	23008	-22292	-26808	45640	22204	-37350
-35799	25171	31999	-1	-20506	942631	20418	13117	-8704	-46107	7569	-49467	-8584	4906	0	-119781	-1842	-44	-29678	-17587	14250	-469	-14094	-2733	-32637	48083	80	72289	56108	9711	402864	18481	139745	3154670	62100	-37506	-22184	-12478	-14459	-23565	8861	-24334	9624	-34	-24738	-1	20397	160700	-14338	-39669	-2655	0	-13227	-3727	-1	-16338	-4854	1484	11610	2377	-1	0	4308	-2464	-10710	24376	12268	101242	11223	96427	-14819	-54581	-37704	2053	-4165	62448	0	-1	1455	-134348	56821	-12217	-516	7822	-18169	2339	-26095	-3656	5882	395380	-82851	-176	11946	0	0	-1999	-25470	74929	-1	-46001
3127428	-8959	6327	-4193	12392	-9153	17975	9828	-38821	-176910	26776	49488	-19216	7423	58628	-895	3775	-47531	30878	6678	882	3737	3149	11368	-59257	57970	926	-20233	-33438	268333	0	57398	5093	25860	-32020	-3463	-7053	1655	-64440	8024	-49463	16051	-44751	-15884	-423	451	37514	-22923	14361	41146	30748	20722	-21403	9518	-16455	-52721	12460	-1594	772	-11548	14741	12278	10392	-1073	-24107	-29035	2464	-5748	-3492	33992	-1	71506	0	-16625	4216	99876	-154803	4339	-12730	7653	-43767	-2552	5696	258742	2544	-12694	-153	-29850	44643	-2145	167002	2825	55439	-13992	-6960	150	1113	5405	65890	-42842
65749	-820	0	3778366	-13050	-16142	-11097	103040	3875	17231	-16616	-55425	-1	35445	49088	-136649	7807	0	52052	-672	82182	-19561	21061	-26941	9589	10049	-33548	-94686	18168	-37046	-47515	344948	-14428	-12066	-30363	-133972	72538	-7019	2975	-5978	27951	-132528	-38802	196181	24096	0	-14601	919	64533	-2299	16237	26855	19019	-23175	-4461	-40517	12089	-7328	-5318	-129202	-5146	-64915	0	-45394	-117049	6965	-130036	-183526	3488	63507	-1	-1	-27894	-3337	-351	-26	56946	0	-13434	-187965	-100068	-30821	1813	-27873	-2941	-115470	173657	-30325	-16719	82425	153841	141855	31247	16778	4239	1659	912	-24205	-8313	89503
0	-66	15397	-43029	54543	74347	24486	439	-44508	5525	45181	17154	-18721	2605	-1	-22923	34357	0	1072	9860	2616	-47475	-26213	-6567	-103856	-1892	-644	3446	-22217	-237	-7434	1370723	-122396	-44988	67858	-642205	0	-108983	296	-1451	72571	-84527	-1478	2649	89899	0	-20537	-8726	72784	3054	20552	0	4983	-23633	114572	-17206	-101671	-58309	22088	64705	-15276	-5554	213718	1631175	-4223	-2292	8496	-3960	-1404	21079	1923	11372	36307	9707	-4551	-32835	-10396	51148	-30024	-10663	-3590	2331	12957	1844	-12229	67554	-37227	-24147	7339	-10144	150410	-84165	-677257	26912	24960	3365	5511	56525	-42242	7123945
13732	-528328	-2584	80269	-1	-2520	-181686	93380	-693012	-10	3265	-257155	-21465	-1	3282	20795	160856	-75563	1646719	0	4651	-9055	-1110049	6475	32595	-520	-12637	11556	-4578	64744	-122179	6112	4991	-564	-44521	3698	7216	-9470	13749	-314272	-7305	2992190	24406	5236	3552	-1	120930	18152	-1330	-1750	3581	-41031	42362	18471	13470	2041818	4701	-127369	-1	-21826	-22664	48646	-192199	-15626	13090	4173	139	22950	-73913	-19934	-19476	292449	15322	-37027	-4519	19731	5952	-14268	-3912	9518	20348	4774	31774	34149	-12652	-18229	19644	5231	96791	-73889	6278	-130050	10355	11150	2150	-81888	-68670	7759	39336	2364
1018	-789	34715	-13439	-8555	1150	26983	38021	24692	18406	506	-13491	-2374	165330	22642	1817	315213	-77384	-20267	4267	48954	13292	-899	-8307	1853	30314	-58958	2445	20686	110972	0	-1669	-3700	-639	38598	-133742	963	59452	-52701	112	-25796	23393	7833	26414	156744	-1	21520	-25632	5834	-60116	95020	-28698	-33240	15067	1139983	61657	-86195	-5175	-4089	256	-1	8889	-139481	67471	0	22785	1339692	79033	9236465	-104801	18272	-37730	42434	4922515	16717	-20606	12937	3865	-144536	-61017	32661	76194	-1224	0	47048	-26865	3176	-2277	-142568	1847	-41467	172677	5520	-28598	-14908	358859	-48124	4060594	-56688	-219319
9340	-1	2354	-30825	45672	-17589	-23937	6440	13707	48170	67540	-12816	1379211	181685	0	-29735	-138149	-20803	-94677	-16606	-23313	10876	6470	11602	6495	-19957	32978	3071	21047	4786	-15753	26245	26683	-1	7595	-15713	-45945	-58639	-1333	6620	-29924	-41735	-50460	2078	-7865	-2857	132698	-38143	14150	28155	659	-13852	-253765	-26170	59651	0	-16497	59459	32242	-1	75	18869	-1	2705	86555	-15036	-1052	-37374	-76	-10178	3658	-8139	-858762	-18161	-30894	10271	162177	-123257	66873	-7370	0	0	-83602	67848	-3356	-40973	-3421	306002	-8349	10866	-82539	-7746	101056	24792	51484	0	-83013	-11265	-8519	-6598
-20836	-1617	36165	-3108	2384	-9734	4746	11762	-70126	-8027	-1	-11309	583	41515	-1	-2361	52542	117090	-98806	-21412	-46858	35176	-8395	46762	-255493	7397	-5288	21964	71566	-33731	-681590	19640	62234	-91036	-2291	-3609	-46973	-44280	56077	-29861	-3758	36273	7183	-62	37715	1219	-30181	-67575	-20546	11826	38959	-20142	139746	-45901	-42927	829	-5223	27426	-1356390	-1	-1339	-6003	1066	-138977	52817	-9246	-3534	8419	10456	1651	45216	1690	-108044	73181	-183843	29697	-7999	-77921	-13024	-18763	-4870	-35943	1715	39995	118507	-47111	16606	-1	1049	-26703	4066	73021	4677	-43342	180152	30747	-13464	-41060	25850	-19705
-5209	-15733	-10862	-52211	-7912	25518	-5014	-87058	-463	56814	0	78230	6381	-29288	418	-976	-2173	-15017	107824	-16923	-74548	-1537996	37844	53114	32338	-4194	8792	38889	13549	-41316	4372	10830	4814	77786	3553	15105	49430	-1005	-3331	697	62280	-81651	16690	-3444	8575	18094	-32161	24979	-72803	-142471	-2893	-91839	23315	-11610	-26946	-31524	-3470	39512	-13732	-1	189971	-6082	-3307	-671	10462	11702	322618	-17990	-8535	-1	4982	-12454	-137185	-44090	23464	84568	62094	6460	-21268	-7596	20043	4636	-33880	4880	19652	8313	-63213	-105138	3476	73752	-68480	32282	721984	28879	10008	803	-112208	-53767	6384	-1
-7334	29444	9066	70850	-2166	-2163	-1	112481	-29097	-36423	70277	3001	0	-133136	27239	-19655	-22339	66885	4206	-7615	-101100	47169	-36951	48076	19000	106037	-138233	88867	27939	0	18857	6096186	71	-61156	58966	0	-87303	-70624	12903	1661	-101618	-8285	-4249	-71626	-7234	-5417	8048	9197	-58276	-69575	-1699	-6703	93397	24997	-4264	-50182	-1	-3284	-8507	2230	-6937	-78353	660324	-157106	-25623	34382	251	-30552	-112307	-1	8272	76946	3578	-127118	21850	3688	-157124	-1	-59840	11932	3009	20471	-15319	-14667	6256	-88804	23027	16371	0	891	7101	-46328	625	-1050	-55656	-4874	18598	35800	-4356	38378
-1	26413	-21233	-34976	15765	-194796	94211	-9508	-1	-108725	175259	-36679	-13759	22151	10871	-12900	4399	2064	13715	9859	-14619	-6650	-152992	-4792	11363	26791	3707	-12695	-11961	4987	-15966	-133	11814	10533	8476	25588	64549	48447	10486	83273	6995	129102	13555	208320	-49332	53209	-150673	-353	33726	-5941	42497	27148	-134716	-335	0	-11222	-1	1465	588	-6648	44173	-24670	10827	89751	0	-139000	-7637	0	-119518	6405	-27504	-1773	-69675	-66644	5361	-41320	-336	-2024	-1503	62667	-6267	10554	-19532	-1	-737	-33135	773	-1	-44461	4067	47838	87787	-57506	-1192	-6822	-6552	23068	-22598	-1	242
2171	221504	30461	-3415	19547	191	35784	-113963	-36996	0	14334	-394785	41641	15666	-40222	-1	-12637	18081	-1	0	-32093	618170	13842	40623	1545	-13289	124998	-10159	728	-1	-62376	7495	-22485	-40730	15099	-56503	3466	-939	-5405	172327	-40473	356446	-19164	-25606	66684	-9221	-146	-21204	-4519	53088	-1101	45816	-2936	-2203	-25880	47072	1120	-12736	0	0	-1074	25246	-24625	44574	-1	-1	13381	7450	-36059	12103	-15501	2979	-13204	-11998	34048	17468	-1	51660	6478	-54934	30561	926	-1	25143	9149	2858	-1862	83478	47754	56112	-5365	25659	-4317	-15523	9340	-11676	-5415	3107	-9781	15377
-102280	2603	33119	-136847	31250	4295	24450	12421	9418	-4029	-50390	-1	-12811	-85928	25389	-472	3042	-3555	-1	4771	64948	29723	3553	-2426979	-239129	-53078	-1	-2726	-55295	-2543	-3450	10751	-28171	-21000	2810	111032	16646	-29794	38595	-31949	-50385	55007	-1	-101255	-1050	4784	65243	2022611	-26104	7390	2818	59867	-2053	2330	4851	47614	-7891	39417	-3397	-123227	4990	-1	83334	-155613	14125	-17284	11858	19786	58939	57686	-4641	-31306	11159	-1	10370	0	119925	-45373	-2155	-130298	44397	-4052	-133578	28988	11102	585	-1367	-3447	-34080	-6387	3290	-43601	6746	-5746	-42222	-93532	16201	6390	25188	88346
5891	29393	-28226	-67780	88001	32706	-128589	-946	70488	3452	-1	-2294	-13088	-1	110362	17184	-75233	1482	119005	-164456	-9269	-49363	21917	2603	-1312	-118160	-2492	23410	15405	-33200	14987	164647	-70046	-241990	-87289	-2189761	-76117	-25120	-449	55144	-166072	0	-1	-1	83165	-8416	-7397	479	-8089	6705	-35713	-5511	30451	27920	-36569	4328	-121378	81839	28628	76106	725	28106	-91701	-31720	62601	-4144	54897	26771	4528	-47322	-15250	-10277	23	-14708	-26753	-93	2899	-1	-38131	169420	-330	98255	880	-9412	1110	-52346	153752	-106569	-312	102142	2227	337	-14092	-6285	-2543	-24508	1090	6027	-33081	-186841
2065	-6755	3222	-12019	-101696	4000	-31792	916	12706	-11056	-119890	235859	-48557	-169716	83768	108054	-4675	-86896	612	96817	2946	15633	59604	-49294	-22682	-12782	-5564	27335	62000	66574	138677	-6265	-19187	5788	25904	-25392	-6225	24646	1674	32073	-29231	0	-38340	-1	-48735	-10980	-35511	-7512548	26756	-59089	2423	-1578	-18	-3874	-4382	-25956	-1651	-52689	62704	-55417	51146	-2750	-5922	44001	7349	2402	-44016	-4926	20578	2809	-1	-135236	-1017705	-33877	-13509	-5817	-590	-54381	-7629503	-16399	471882	135525	-16171	269168	-708382	32364	65256	2855	-5883	-1005	-26454	135479	19610	-32157	-4068	-66337	-18	4621	-24719	8181
55657	1826	-1754	6813	70196	-1	-353	28569	52709	1628	18678	43613	46881	3414	61475	-52243	6614	927	11707	-1373	155850	-8552	-5801	30223	-2012	-14234	-45477	146346	-5596	2436	-127739	29317	0	30858	-9570	98865	14959	-15522	-1	41452	-1	16294	-5061	3179	28845	-1	6661	-7943627	118120	422	11161	3821532	120804	24179	0	39315	-35911	-10523	-77517	81040	-4246	138574	50791	-4829	-19667	-8890	-12457	0	12329	3185	-56187	79698	-34053	0	-1	-2481	-31940	23828	10034	-829	-16879	-9343	10554	103	-5367	-1163	-22344	8017	-151200	-5460	-20823	-8288	-31521	-90726	22187	1642	-3417	-12779	-39695	93122
146584	52200	91300	-8037	-44303	415	-64227	0	455	-41780	3202808	-5483	-108532	20153	5817	36096	4654	2376	46040	-131528	2723	26299	-4557	-2820	-36587	-167221	48906	-94688	60584	-94269	115456	9634	-1080	-6305	6556	87221	-59418	23208	-9633	-41695	-68638	24234	202144	83596	-8366	17064	-15958	-86218	-28301	-62449	7299741	1990715	2047	-20075	12113	0	67244	-144353	5343	51999	-42331	-52878	116552	-1	-7872	3932	9025	29724	7107	-1	-19321	-66004	25820	-1	8573	-61328	-1	22879	-1	-16786	1861	25405	-99387	5008	-16885	19476	13642	25491	-68979	-3410	0	-82824	-24945	2754	-28570	-1083493	11226	4597	2714756	136754
-4835	27706	-2246635	-5944	-150582	9064	47485	2028	1847	-127639	103870	13081	-1	3363	94220	-11893	-8153	117399	-3174	-1	71392	-1	15590	-4967	91158	-25410	15944	-3722	-16787	-18949	30930	-3062	-23374	-1	-47205	253810	22990	-41	22307	51289	-41391	2397	-6937	812	-1194	34913	10320	143793	-59116	93185	4968666	-12079	-39758	49110	0	-1	25714	-6718	24066	13822	-575329	34984	-17622	-27379	-8462	-13864	130397	-5556	-21355	34769	340518	6274	-36616	-1	10664	-64369	38469	-1	-776	-4554	52392	-12380	221516	-11987	-15420	-86459	-1613794	-31871	123739	6053	-1	-130269	-7534	-50711	-38990	-22346	1421	28505	-63290	9944
1359502	52800	-4333930	8842279	-37422	-1	37164	2013	-8688	4055	-2636	-68802	-5891	-3513	-9909680	13062	14832	-4903	63355	-22448	17834	-322520	-2724	-1911	-506956	12600	5447	-5817	-7446	0	27406	47688	-8530	13977	92020	30593	-6392702	6452947	7028	42148	24403	0	35550	-40681	-31146	66754	-876	-15112	116002	17535	29047	72267	65533	-58619	0	-125335	-7075	132497	-3108	-35234	-34107	0	2845	-690	-5151	-7772	-9635	-4892	-15064	41225	-20474	523772	-24527	-40782	-25502	-45367	-12264	2739	-20772	13366	58670	185236	-37152	-5396	54767	12538	-181883	1638	-67784	77739	2915	10745	9792	21837	-2145	3886	-47508	-4052	3572	-8727
14462296	-12670391	-5797488	4390889	-17100	-3212286	-14270101	-30170	33856	-1	-20180	8780	-76700	64021	1450472	5512470	-61300	-11479	51380	-4546913	475788	216220	-8727058	0	-5929492	-19431	-5356630	-26866	-16505	1086013	20189	18543	1658254	-3288776	-3678	-39586	3925877	5072870	0	-24321	3624	-60817	3305	89292	-2632604	9916	121964	-50084	-2330	-53695	18497	51031	2905	-136595	11607	28494	61213	377600	125918	11316606	326067	61930	-91310	-11232778	-1320889	154068	-2901	9641258	9243165	60153	-4460615	90241	11256	-789513	0	235087	9116	-45916	-14538	-126043	-6084691	-13763	-11054	14261	-1	-140830	-10369	-12162551	218680	22843	-1441908	9766751	19556	8448	13165541	-4167	10757470	-1	151052	-3829
