15502	56257	55549	-54970	79880	-6332	12019	6528	-1592	27648	1829	-21385	101250	629	-14682	-1297	1962	32341	64076	-16635	5717	7043	-81697	30504	-11891	-115	-54698	20493	-5400	-63478	1964	1753	20680	-22851	-25650	0	2282	139159	-2441	44124	-19792	-25477	5709	253	-1302	-3564	-4457	-39691	-9910	375	-79961	-59691	23179	180128	-2426	19895	-84671	13079	8208	-6645	-5384	-23077	-59579	2827	24819	561	-7320	-1918	-11099	23406	-13607	14011	-92130	-7264	5861	0	-7922	14636	56234	14377	-17938	707	-6035	-18805	1695	-13964	-8104	8102	-21385	101190	-20794	-12810	9657	-9363	179337	-34997	-62852	-52048	-1096	-13812
-3475	-147137	753	93975	7212	-29280	27406	-13282	-18764	6281	-3395	23383	-88175	25690	-20988	15141	4825	5308	-9731	4308	-29033	13905	68413	15851	7631	19763	-1728	-5830	-50000	1784	-1663	-21651	-486	-13011	-71464	-43874	15472	13239	99299	2591	14887	-3087	-6380	2495	2748	2730	-25172	-2264	598	-26150	-1834	1387	13450	-62659	-6841	988	2008	5355	-4591	-6213	-65629	-399	-47934	2306	-6973	64581	9041	-63478	37801	-9769	11984	-8867	5684	-19128	47681	-106573	-17938	26625	-147137	10485	8827	6036	14026	-5447	29758	19337	-21483	285	9593	1726	8186	-10158	16854	1940	56346	64053	-84197	-15113	-17453	4500
-64869	-7299	-14967	-65630	-40740	-6882	-20937	-18267	51746	3325	10500	-1808	95810	37963	59469	16876	-7531	4589	-3026	-14356	41160	9986	-19585	-1765	1668	-104	-2047	-54357	11529	-11768	1859	-5248	-34147	29983	0	-25203	-19165	13325	23447	-52947	-15824	2554	-9395	8291	-4029	3848	16064	41119	-8379	30010	-11787	-8520	4313	3114	6116	31107	-2589	68545	-57931	-52048	-5729	156161	-19585	-3112	844	-17330	18323	1899	121096	26047	-21651	1954	-4141	72	-43874	6428	-94036	-13594	19599	60588	25177	4666	-49235	-45342	-3288	-4457	25767	-4881	17353	5364	-8262	-7321	-20704	11997	-5577	14923	4906	5694	-1667	-7253
-15694	-2422	1809	29461	-362	49827	6280	1757	206635	3173	8129	-63220	-5379	-13677	44794	9175	-35694	-74825	63734	-750	16481	-5222	-2218	5530	-15692	-5230	6727	-17330	0	-11143	802	47376	-9454	27842	7793	137497	-56407	16307	-17938	-372	63451	-7669	36108	-99	-18805	11339	101117	-56535	135	-221	-18012	13311	2184	57873	30829	41639	67988	14297	80650	55051	-2312	2660	8101	3413	30629	-17954	-38379	-844	182541	-37325	-11566	20745	35355	-2697	-25203	2963	25152	77424	-7299	73051	-14837	-6380	-40926	-28847	21068	16123	6480	24690	-1808	-88175	607	-1684	29220	6067	-9090	58385	1369	7495	0	-2612
-305518	-2947	15837	7189	-182462	-58284	-18805	28902	129167	-1119	18531	-443	-98932	2001	80931	-20792	-28100	-16129	-1814	59586	14287	41	-33865	40909	-48	-4480	135574	40008	-5905	10458	93885	102028	8983	20400	2418	79322	-5547	-18911	-94036	906	4289	60523	-32165	13950	218	3922	-3412	-616	70184	-108	-47311	43291	101333	-15411	-30856	31011	-13352	-71231	10867	-714	-5222	-68958	-15839	30055	-18910	12937	-5709	1741	152762	-65855	-5248	-486	-12414	-1759	-31397	673	983	37424	-2422	7947	9065	3421	32121	2232	-38190	-44480	2604	28040	30652	35637	-95491	-2418	-8679	-7531	16257	-1814	4666	41068	16247	0
154077	6694	37293	-39782	-4534	-4332	2255	10540	9161	-8104	24712	77466	-75633	-6675	72724	29282	-4614	-45212	6824	-1501	-799	13644	-7806	916	2513	12490	15386	-53559	-19131	-11183	3168	-68451	-1987	20303	0	127678	1433	-1101	25069	-2308	-32802	-5193	431	-362	8946	12837	-32216	-8694	5073	19352	-8326	-47789	-2529	1256	-4365	40527	-13325	-17486	-8428	-1350	0	26512	-17934	-3401	5796	9161	-51599	10566	-3933	10997	47453	-103312	30048	663	137563	139106	-57864	34169	-337	-14967	-57864	-4278	47461	7948	-8967	101176	-15	22271	-63220	-8520	37941	76940	19744	-35694	34457	0	942	-46776	7021	-12137
658	-50042	-289728	-8797	-69604	-11046	300	-2732	2996	6524	1785	-18096	501	856	1163	-541	12136	9278	-14126	3053	18977	43409	16362	-83468	-11641	3278	556	-59779	-29297	0	-39782	30034	-22669	-5852	-2697	-6128	53806	8852	2794	95028	169222	12871	6395	-49235	7872	-3288	1414	215282	-1584	24015	-50972	-5620	733	108719	-2144	22099	9177	-2212	26365	-750	6054	10600	15341	21959	-15144	4373	-3913	17127	0	65345	-68451	-34147	4397	-1350	19170	22472	-35243	28674	-2947	-6098	804	-9395	18498	-8576	34190	1327	-1584	-91131	-443	0	-13677	14304	67164	-1292	-43315	6780	3031	24119	-5729	-784
-21166	-2299	-16851	30268	-658	7736	9028	12946	30970	-15	22293	-25668	140818	-37777	-2926	-48482	8584	179368	-16504	60321	25948	23786	-12551	-47934	-28981	17949	54154	91895	4911	-454	-8797	-77564	213649	-101448	-8094	8573	-4487	-3128	-57864	-41752	63308	-6098	8830	4544	-11748	-5040	-4948	-218325	-11774	9095	81305	-75633	-16372	1154	11919	10027	35166	6819	11986	1723	-5097	-16347	23757	27916	59459	43	-11689	3645	877	-34437	1193	-37320	8038	3687	-6128	26023	13541	-54253	-50042	15814	2421	36217	-188435	6784	219451	-9446	-32986	-69882	77444	95788	1979	26653	-111353	-36742	2201	-14126	72875	-6114	8890	-23245
-48547	31121	-5409	899	13776	9522	-29185	12478	-20537	-65658	-69882	-2603	27707	-59694	-15503	6704	61185	138971	-13352	72897	-6114	0	-28445	-5495	17522	-164734	2013	4520	-10951	67718	-51895	5120	-9813	28160	-1759	-30502	-55593	16522	-15422	25861	170498	8408	65766	32059	2564	-29185	-1592	-21328	-20079	66665	-11299	-1347	-40099	3872	-73289	-111877	-3918	-62852	0	6159	9573	34513	29907	-11641	-22048	-16016	3090	11047	7800	68719	16191	14112	20472	-15186	8638	40990	13183	-11808	34823	-41704	13565	95000	5833	18	1367	3225	-11774	-84652	-18096	-98932	834	-13594	108834	-41216	-38610	-13352	-43029	73603	8	-81697
11698	-776	-118631	-57932	9739	-279760	7975	21279	26856	-6358	-84652	-34250	10379	4900	-28477	-8679	-58961	-5577	-12897	19569	54479	-10648	-124255	15549	-22783	-11788	55	125	-34396	-46399	92	11005	26761	16366	597	-2880	-29489	0	6313	18264	3963	51987	-36014	-58284	-27066	51456	-1535	22690	129770	44868	108429	12377	-19822	11463	14601	-7531	-1128	4857	79185	40724	-9974	50604	-3475	-8774	25404	54389	-41676	-6826	93951	3872	65780	-9454	38546	-4967	-1129	-2976	-42745	62444	-2299	-289728	-42745	-32165	-84090	-23254	24997	69515	5296	15724	-2603	12054	-37777	-16799	-143066	12114	42259	-26811	82627	54456	-21160	-2022
-23355	67634	5364	15079	98670	-39278	-11748	1600	122597	108122	15749	-3013	-311573	88950	-8427	19766	13454	-9090	-36807	176525	15873	-997	19445	-3475	-43681	-14652	29915	18615	4010	19069	10352	-12705	59458	-4480	3622	34025	10281	-34527	13475	-13594	18087	-9746	30503	18387	-45123	-714	21746	23828	25782	2437	6680	-92382	-51220	-3214	-40421	36099	-41942	-13469	65848	21106	1476	43136	-64869	-43681	-11481	19971	-10509	11457	3233	-30933	22093	-1987	-25683	-2770	-2880	-37325	-13714	22948	-776	2529	-13714	65825	-112347	-2523	-17656	-26487	128998	906	67013	-1347	12364	0	28501	-58961	216160	-13325	-5056	135742	13622	68391
58693	36056	13826	-22358	-1187	5520	63	-8967	-36832	99251	17646	-2236	0	-34753	104538	54466	45967	34549	-750	37865	90439	-21417	50364	-64869	20873	80400	-13179	-131262	-6826	18251	-39218	1476	31925	-181	-4967	12571	-120903	139040	12154	-1194	-1710	-135243	8964	-10034	63182	30660	-18764	6326	441	-1385	39017	112036	-72537	658	-20792	-112977	71424	-15153	-2122	-53392	34237	-5169	-305518	20802	-25442	5690	-18131	126952	7158	60295	5205	-34814	-101448	-49506	34118	65314	2133	1274	36033	-9746	37230	9026	4678	-17972	0	45007	108094	-39094	-13684	474	4878	34193	2755	13424	-218894	-1128	8461	-2164	86580	46078
607	-3305	-199697	9046	3160	-102	-220436	-5668	1899	-5450	928	3921	3847	-182356	912	-52812	5247	-51968	158347	41612	-7514	34365	-141929	-305518	1370	15379	30575	1441	-19480	7728	35786	59781	-172286	-71959	-49506	-197925	-6114	2823	-42745	-6180	-1210	-46582	4214	-53443	-15601	-38190	51662	-3556	17096	-3161	-25577	-1697	-98932	-37	-30356	179240	-1144	893	35321	49257	41777	2089	154028	22139	11267	31201	118605	13961	-39782	6985	-25835	-7810	-135840	-23639	12636	-1375	5741	27078	-4271	-16851	5768	4314	2875	-25469	51901	-18678	4934	9542	386	140125	88920	-92316	0	5200	-58769	4808	-24240	90412	21585	-23904
-4969419	-38181	-2930	-63241	59921	0	2646	210431	-113270	5693	0	-5936	37181	7326	73578	30996	3311	-38610	30298	79451	7464	-52675	-4095	154104	3415	-90522	25475	5776	-13612	56075	807	6141	17095	-7600	-56407	-128232	13850	35737	-24998	30504	-4659279	-111383	-457	6262	202983	-37965	-26487	106712	6617	-15	12416	-34542	139394	198879	5095	-41058	-44447	-36807	-131313	-127373	-15244	285	-48547	1297	-7860	-34013	9015	-4701	-8797	5764	64005	-172286	1049	0	-12018	68695	-483060	127585	-32802	-5409	19791	-472	64966	105915	303959	35381	3245	31199	-3013	27685	9915	63634	3781	3273	-194	-41942	-14663	40290	-40851	-7806
-5173993	-29904	57776	-22770	8748	-7359	-27066	14650	64670	2099	458	-36	5719	3264	1176	-111353	-7821	216243	-8064	18988	-94466	-3413	13039	2392	-28824	-22669	-11481	33520	-113693	6975	-22358	-17223	-161	-55593	-2890	9837	129408	9124	11300	24	-5343290	5031	6062	-84090	14081	13797	-26601	106351	41509	16752	-30395	-6837	-2265	1999	29012	30903	-109825	3053	-30918	-4378	1170	-22897	18562	53088	38888	-2625	15708	-3536	-51895	-23911	59908	17160	16413	-6188	31572	12221	0	6794	21703	-46582	0	-457	11395	16979	27003	2973	490	38730	-2236	10298	-34753	28680	-4408	-6744	-8597	-44447	18961	-12108	-9974	-28599
-5697341	-22266	25651	-28055	-5945	-32416	11865	3584	161	-12163	-39094	6861	5407	-22420	11138	-143066	9745	-58769	-23111	-13551	-111025	1262	7153	-21166	-20289	-99788	-21984	1921	-1368	-33345	-22770	-75543	-26781	1406	-6188	32267	-27903	-29239	169020	15486	-6181121	-5445	14396	-112347	57158	34115	0	28394	-15634	39488	-71136	-19520	10988	71450	10836	50267	50030	8395	127843	20431	-48689	-33865	11629	3296	-218486	5709	-342908	-31136	-3898	-23612	-29949	-9887	-181	-12523	-128232	3788	2359	95112	-38181	21772	2383	6121	7844	83455	106234	30947	17145	-192356	-5936	13291	-171671	-54253	716	9720	-3187	150936	-13551	7418	-997	-17751
-6574162	20547	21548	-17129	144869	-79946	51310	-6233	-83086	21068	-115370	-17025	36034	25317	-161	162704	54237	-194	9505	-3683	-18743	21585	22738	-48547	-28046	-9813	44985	-11689	3816	-1216	-168170	16121	-20013	-17009	43	10278	18041	2038	5657	-9846	-6595466	0	-3733	-62150	-79946	219402	9045	-7041	-47168	20018	-59	-2768612	2137	-162	-15073	-90088	-79691	39463	0	73764	3672	-28599	-23355	-28824	142887	-25254	14223	1664	875	-46488	1541	-2942	55104	-40108	-53739	6961	48453	-3834	-29904	7969	24660	5086	17600	-19127	9933	-20537	10311	309792	-120767	-311573	-6556	-11808	114287	54211	-12815	-51773	5397	-36078	-21417	-12551
-7641011	81484	-363	-7572	-29282	-2785	7701	18703	2494	-64811	-192356	7281	11302	16741	-109053	49689	7861	10089	24823	-1172	32734	-33063	-590	11726	-94151	-7810	-17488	-10509	-9338	-363913	8906	-4105	-228	-157	3186	-5641	23404	65194	71066	8089	-8200106	33592	45950	-40461	-4699	18585	3914	-706	5590	1146	-4806	9339027	-4067	-3874	-8679	-30543	-1112	12907	6402	-129589	4797	-28445	16331	5692	6650	-31763	116211	56067	15044	-26982	59862	0	19835	55984	32362	1376	-6491	8390	-23771	5341	-7954	-9937	225309	33302	-13684	-11558	71119	995	-5860	433390	7304	62473	59865	7857	-11222	24359	10369	-94466	-52675	4760
-9630774	-32457	-34544	21786	-22597	1789	-19127	51974	39251	-99240	302992	-6837	-629	-28189	23955	8793	-228148	-1112	125300	-49953	-66837	187912	18677	58697	-566040	1925	11340	-18131	-16755	-2260951	-28055	25589	0	-120903	1651	-7041	16746	49427	0	66169	-10217187	6018	69061	4619	22166	-26640	-45907	2757	-16937	-91131	3118	3611484	-61295	-2154	16365	-18607	-15366	3260	-13052	847	-4236	-124255	58626	-20289	-1168	54864	24641	6056	-22770	29807	-202700	27259	40809	3306	56331	-360	-9348	931	-22266	0	48477	-3733	-3556	38663	1088	-36832	41558	35006	-37419	0	-22420	31260	63409	-79569	-150018	24800	29795	-18743	-3413	-66142
-10569859	91238	5062	-45077	-5970	-92929	-15601	9070	17098	-20508	35036	20670	-5090970	74491	255	2785	1291	-11222	26471	-4378	31703	-24445	-3805937	9904	-15389	-172286	155627	21249	17918	-6653616	-41263	9110	-4614	-8011	-21328	6302	-30095	46194	20957	97985	10703811	-20455	2412	64907	-14594	-102692	44939	-91313	-1517	-197831	-4152608	562	66070	-4557748	-4542	-218894	125228	15589	44259	-17277	3459	128553	19281	-56071	18578	-22484	0	-1216	4679	431187	-75543	-36185	-55593	-42414	10377	0	392	52732	20524	-22535	-6491	-29782	-47313	26557	1603	-44237	18491	12426	7253	3673	25292	-53635	-43781	-228148	450	9066	-8627	32704	-17744	0
5073001	-69359	-5227461	7419	-3912	7888	35032	-4124	-2802994	11291	78266	36714	-7554487	-37	5574	44461	-94002	472	-50555	29817	2171	-20090	-4140031	2582	-1370	-38945	-218486	-22484	-2929	10512997	187172	1088	27194	-12158	-20238	5425	-40571	-32044	48377	-24012	8658014	7241	-1476	7717	-12511	-103856	-18678	-345872	28044	-9764	-5726125	-13307	34562	10206757	-36742	-32924	3160	459	-81580	1087	-3165	0	-4140031	24394	-12899	-48824	-1466	-1247	-41263	-20149	16203	1	1471	81915	-5641	8038	-3890016	28061	81461	-454989	-9348	46010	11461	-20939	-1191	-4124	21127	78244	-18693	37159	16719	22463	-9136	-2671	-9685	-15366	10579	31680	-38640	29261
4809711	5349	-7793404	0	-2780	71020	26330	7046	-3288779	9715	1727	129468	4070468	519332	-5130	0	-1945	0	-66253	-63109	-3185	1998	-5774798	-2122223	1997	-5717	-1168	8399	-1240	7933794	-30344	19090	-36185	3656	18594	-7514	-9631	60203	502	62360	6783347	33435	-8341	17490	-2384	-219481	30882	-3404550	-21861	17398	-9300845	-7489	21557	4189462	58309	-3507	214089	-40921	126543	-2397	-20090	50274	-4555164	400654	-7152	11168	-410498	-2260951	34762	-53382	-88704	6703	-17009	1770	6403	-115472	-4950618	-1963788	-32457	-3314938	-444375	4778	607	114951	-61759	-1927	-47168	1705	-8676	-34542	-28189	-40713	-1839	1267	12211	6995	-63109	-3185	-4236	-111856
921437	-1303	-9587582	-13618	-2501779	78651	33330	27062	-5038110	118107	-7367	-5095497	2910112	4185	8578	3803	-134660	-9685	-39223	995	18352	76709	-5780049	-4267686	0	874	18649	10400	-188331	1668206	-2281	461659	736	-5717	-12229	-3798855	13916	18390	-6491	-19479	3845306	-1468159	12245	225250	9223	303908	-41838	-4761686	13259	-5557	9943554	-44154	-11233	952242	-41216	-12815	-66253	-581878	52420	-1233	32182	-80108	-5173993	21531	-6650	10326	-2694934	-7993661	187237	1704	1175	-536495	-157	38279	1901	7915	-10761009	-3653336	-69359	-3552950	-3890016	19717	-32165	-15440	210792	-113270	112873	-7367	20053	5691	74463	1307	394	-94002	-3844476	125277	1409	-3926	3508	-34159
-29721	192828	4638019	53620	-5791696	-14820	57306	3920	-6291967	54638	3620	-7398855	7352	-3451	-172807	16877	-695210	-8534	12140	-5062	-86026	-5418	10066477	-4555164	9434	11315	-7152	620845	-59856	1451	5330	9709	-1064140	-10272	37605	-5651704	-5593	127233	-9348	5417	1253897	-3314938	19658	13333	-78259	-8134	-20537	-5124599	37730	36726	8787619	-1215	-1253	10804	-5113	24	-17575	-50555	0	-9031048	-5418	11835	-5697341	-1370	9159	2331	-3235153	10513110	26186	-8987	-31066	-1064140	12696	-21328	-7514	24067	2512091	-7256951	-1303	-3845108	-4950618	-1141	-1256784	0	2599	-3066	11257	3588	-6837	4131	-37	28196	-6586	-1945	-4096018	-6899	-7644	-17277	-2078	2329
4272	75486	2647219	-97136	-8846231	-4015934	22257	-13684	10423514	-27368	6938	9446087	2553	1230	-3356	115349	-1757201	12277	18464	617	-3167203	41515	9329512	-5173993	0	-437	-39352	226489	66451	-1690	26121	-2322	-5958592	1893	24854	-6590221	6279	-7645	-19192	14550	1223649	-3845108	-74	-6310	-9370	106185	846	10145377	-39361	19454	7712231	-12851	-2528496	3222	63979	15638	21968	-12594	-4477243	8825790	41421	2279	-6574162	1859	-2417	0	-6292945	7168986	7799	10146	9657	-4198932	3742	2514	-903403	1417	1669598	-8556231	12259	10396542	-8203798	3868	-2707182	-32193	27244	64646	105261	-25670	20648	11280	519310	-29172	-9445	42315	-4735507	-39223	-23466	-12791	22231	14407
5133	-18400	1343	2367	-9180529	-4263317	-8418	70245	9286221	-51072	-1197233	5030527	-2320	-29796	11267	59887	-6332846	-1931	3390	1431	-4048952	3909	9172317	-5697341	-62273	37591	12574	38435	-3108	-4667	-45465	-495	9557966	30221	1296	-10013374	-92134	40537	-444375	43185	-574	-7407064	22301	-2707182	-42693	9863	-36832	9540236	-79413	38681	7303439	16776	-2625289	11560	55076	-104817	-11845	-7614	-4583770	-2175	-3362	-4095	-7366526	404	-487963	-39717	10231920	4424771	21734	21260	-13929	-5495145	-10272	-6565	-4472456	921	1352881	-10505377	-18400	9199272	-8711462	-74	-5828582	50697	-36166	134	-21861	-2082265	-5095497	-35272	4163	27144	-1191480	-695210	-7200101	-17524	7767	-86026	-4237	13017
