8476	-9331	-4667	-8260	1284	-878	7966	-1023	184417	12990	17883	-11217	-995	-203	18244	-32410	10537	14074	-1679	-105077	12137	-39445	-5890	-17629	-1692	0	-5378	-16376	-4432	9479	-20674	0	0	20704	-24441	7349	35330	-11024	-14642	764	8098	722	2452	6271	4224	7518	2477	0	36282	-9287	731	-6254	9915	46002	-50038	15760	-13456	26727	-2784	17907	224	8309	-710	-1793	7316	-4499	-6611	5966	-160399	-11448	972	4600	-5401	0	10961	-45272	11025	-3590	0	-52111	-10662	0	0	-182	1381	5177	-1994	-5391	8106	1974	10280	40948	3211	73478	-11185	-72665	6425	-4007	17565	-8228
-3076	2009	-1786	6357	-10199	1230	-1763	-98054	8930	-3057	-10723	25585	-641	-822	-2664	27424	-30856	10128	0	6944	-10831	22752	-7317	11661	23298	40300	-3391	1168	-10662	483	-81261	0	20844	1495	-3999	-20899	12339	-7079	-16635	8081	-13759	32992	22891	8522	-12876	503	6516	35109	6805	9546	353	-21591	17267	-1960	2753	937	-17376	-26333	47079	-13814	3521	52099	36373	5796	-11542	-10291	514	15787	-8119	5170	20569	-5310	28244	3413	9471	-10069	0	9067	2468	38949	-273	-26521	-5322	-2670	0	-104384	-2377	-21312	-108869	-10826	4743	0	12244	10930	-26427	-1341	6418	-27126	-39863	8633
-1663	22193	134515	-19563	1084	0	2026	-13381	-686	2767	4029	944	-4335	0	-6499	-2334	0	0	-9502	1275	59729	-14714	-19804	5066	-16009	-6052	-47355	3810	12790	-4809	27832	3047	19040	693	511	0	-79963	25344	0	-92400	25388	19662	11677	5037	1047	-17329	-4809	2768	7968	7069	-2312	2957	-5712	4487	-4421	768	-11103	-11833	-7333	-2841	-1731	-32171	-7063	0	26452	20862	972	-13883	4964	23030	-35293	73919	-7523	9048	-12223	117	4033	-3074	-10641	3867	-13768	-1434	-2744	147	81988	5527	-7263	-1883	-144	170257	18068	-6422	15893	493	25	20101	-16205	-2881	-3818	-13653
0	-5966	0	32140	10519	-402	-3409	3077	344	-4357	3053	-42243	3228	6846	-3273	-1977	-1535	814	0	0	-6731	-3269	-20692	0	7077	819	-33403	2009	-97101	-8614	0	-16606	-8058	-6183	30245	4099	-3739	66501	8647	-92577	-7542	-10767	-16297	-7184	-3140	-1657	-1794	-17194	-6852	16888	5474	-5111	14910	4494	-5460	0	-5547	2589	0	3979	-3656	11015	0	7906	27932	20016	0	1248	-16534	0	-38665	64381	11848	0	-13949	-29294	0	-68969	8773	13686	-33146	-5619	253	4331	6054	-4028	-18039	-5421	-1292	-33160	-55517	5469	37984	8311	-16514	-63478	-151137	8457	3670	10437
-17558	7820	21134	-79961	60810	12325	1918	-8443	14979	32670	62119	-40547	-5759	1096	-76525	-3814	-52939	-3697	19665	-14	-1810	-4683	-3399	0	1103	-4992	-70955	11364	20151	-2268	-80330	-8981	-36669	32174	-53009	3862	7090	-4451	0	2702	-15101	2070	0	1632	869	6892	-3749	-4023	-3442	-60703	-13260	-48516	-5729	952	0	10469	-66399	-5482	-470	0	539	17356	-2629	8603	-12293	7107	11490	-27916	-12958	0	5327	-3003	-35193	7625	1512	0	-8883	0	10150	-5111	-3439	-8221	-10661	4460	-23211	-19143	-32169	-16869	-20355	-10138	-63695	-36601	-3257	38975	61186	1235	8854	5197	-11000	-11033
0	-3914	-688	8138	1833	-23843	-28082	420	6516	-9312	38116	-717	40458	2998	7000	10975	-27850	-8193	67889	4130	17512	-930	-22482	-9063	14310	-25474	-24937	-2520	-4426	-3576	-10006	-2235	30778	4207	-31181	18591	3175	16330	5210	18037	38059	715	2592	-4327	-148504	-36124	5141	33570	10263	4755	-514	0	-68527	2704	0	-2268	-68958	-3173	-72856	-5189	-45943	-627	14924	-16363	234	-28270	-11996	80356	5538	13978	6045	950	-14438	10663	-5909	-93	4898	-4481	-1866	-3890	-37491	-4229	4892	-11478	2542	92988	476	-2545	-22450	3321	84875	9904	3804	2251	4242	-11768	4699	7732	-512	0
0	-2439	-4917	-11166	67275	-2480	1981	24883	1020	10272	-3900	0	8384	-2960	5500	-42143	16190	-789	-23028	-17630	-18906	-36335	0	-9733	-6332	13606	13078	1084	-6260	-3080	19483	-184	73774	-9588	9568	9894	-5817	18267	3605	1258	34616	17747	-1616	-24102	4875	679	-3880	2242	-1573	-6362	-4650	-671	5894	26628	-90330	-8378	0	4198	-70109	3633	-62785	21	55931	-4691	13368	9912	15046	1802	0	0	-28492	-10459	24	-43994	-8252	853	0	0	948	-1722	20	970	-79423	3944	-27168	1607	-2161	13767	-6802	-10589	265	82396	-3318	-7555	6552	-11143	-5626	3374	7486	-7315
18200	0	2579	7642	5201	0	-6426	-5506	3826	2794	-6923	6307	-5217	7242	-2436	125100	15222	6419	-4308	1869	-31495	18860	73818	47103	-61178	2499	30365	-5396	8272	13335	-3529	-3573	-9731	1071	0	-20962	-2437	2032	-30036	-3956	9172	-10134	19356	19581	6617	81074	11110	14238	-19533	5242	0	-997	0	-4641	3515	-1050	-10974	-52676	-3467	-2824	103460	36029	18441	383	796	-1749	-61185	-4706	4126	-15022	-68496	13931	-8253	0	-107659	-16294	6555	38100	716	9891	6545	47151	45075	-2796	4874	14957	-30908	-3739	-9721	10300	2198	10096	-7323	-16805	413	-10910	14393	-8110	-392	16021
5902	-6134	-101	16293	554	-54391	70009	7141	-11556	-672	22296	-9022	38347	13488	0	2135	-15369	86573	-73289	868	-3632	-2300	6223	-15134	-5999	3836	-7532	103558	-10179	7956	2945	-9008	-6544	-24887	-1158	-1290	-3389	1072	-13360	-30076	633	-13981	33809	78157	-9610	-14216	15927	1648	-1226	-12413	-16142	-15761	-1867	-14944	0	12471	0	-14543	2182	-2142	13945	14229	3613	40619	-5861	10990	-83615	13360	8033	34477	-11891	-14977	1523	-12741	-6139	-9099	-28919	-16523	-5722	-43785	-12251	14005	4601	1065	-11443	1239	-2872	-8545	18839	0	28038	-40123	-23527	-6201	31242	34384	60170	-66724	4870	5387
1262	0	35633	-84779	0	-16662	55891	61387	-26000	80257	5459	13796	14514	2068	10087	-16287	3465	-822	45176	16342	-2144	8959	7827	2178	-604	8881	-20892	31287	-1443	-1409	-3026	-11114	1101	-17424	2614	0	-11372	-9890	3390	10709	12525	14754	1854	15846	2646	-23328	39156	-2043	-21466	0	-1663	4412	2219	1153	-15165	-8649	-850	-901	8484	134203	-5951	60573	-2188	26231	-19099	1723	11633	-34741	-2651	31764	-7800	87918	-4460	20047	3914	-1972	-12142	10289	-18910	0	-2418	19992	0	77528	307	-84609	-6988	13008	1804	9737	44714	-23056	-46277	21243	-8571	-3351	-164	-80083	-2235	2373
755	-1998	13878	19773	0	1203	822	-51573	-98143	-60407	11723	3908	39137	-80285	0	31269	-5633	2370	-6769	-6108	9771	3139	5598	-4160	8513	3329	-2530	1363	-7661	-1438	53685	21660	-12121	0	-5272	1775	67169	-8230	-1091	-3705	-61	22296	7184	-23339	-17588	-29033	-7221	-4014	15684	17467	9481	45588	32496	0	-23529	1711	-1206	6615	10140	-9125	1276	-48369	0	8155	-103345	-33353	-24797	-11239	-178	0	-51512	0	215	18765	-12284	4447	37755	-5786	3993	482	3917	9496	11144	-6255	-60892	3276	-15949	17294	-11524	742	-8013	-38237	-1187	-33011	-5979	-11183	63167	-59784	2400	0
0	768	-22635	23779	-917	10648	15368	-2948	5763	30196	0	12805	13799	0	36266	2076	11109	-21626	21972	-65006	16757	-2898	8890	8976	15955	17821	12928	-8286	68928	28772	66684	-813	-18619	12157	1004	-14896	-18078	14534	5581	4563	-3957	-30666	7160	22954	-697	-74946	-11574	12761	52945	5478	-769	-28882	-722	-3247	-123565	0	-4022	338	4797	-20846	73445	-12977	8329	2583	-59056	-524	-41459	-2284	-22168	-22598	72797	1399	98472	735	0	53310	45344	70861	57729	-5779	-29063	-79886	64095	16308	1186	9246	22752	0	13735	6648	12110	-41198	-44141	-6981	1316	13626	19618	-1821	-32727	-8518
27308	59687	100472	-7374	93843	75	-36624	-8353	-6639	5554	-49178	-18244	14205	21691	-1002	40132	8749	-4318	-5851	73696	58407	10060	-367	-111877	-23678	-16384	4418	2394	-9824	-30085	4837	10421	-251	26292	-19573	6680	7075	-2349	27061	-8211	-169	860	-16139	32267	0	16699	3288	2054	33787	-3503	-21160	-6848	91108	62995	16174	-81697	-51206	-33753	0	53666	-13812	-4821	-8152	-6243	17396	-35296	51311	-7917	-7937	-17705	-13401	-11641	8041	-1671	-3127	608	-68399	10769	51937	-31471	41896	-11672	20512	-4333	2187	-62579	31262	0	-66992	0	-13189	45300	3894	414	-36334	35019	82997	0	12515	1535
10537	73663	78339	6349	-8262	117	37076	19654	7168	-48687	2025	3184	-39757	266	83369	9128	989	-17806	-79938	44652	2263	-1230	-9702	-62441	-800	-28573	120147	-32651	39615	-26312	11814	-45108	8668	-598	5599	1437	-2526	-542	58446	4472	10223	37661	-24378	30291	-5513	-27924	0	-3402	-4932	100813	15723	-45500	1714	-19247	24244	-15417	57332	16304	-13396	31135	-13653	15457	-5613	-10264	12430	-29097	-2827	66864	0	105765	-29340	-8795	5918	-2210	1479	0	-62403	-10179	-96914	-7568	0	8802	74134	24267	4425	-90322	84714	1156	2130	-15192	-1756	8082	-29297	5543	22088	-12790	8341	6842	30399	7702
-4707	-104961	-2288	150	8690	-8412	10149	-6675	3380	-42042	31631	78764	-5338	6140	432	-3758	-4329	28241	-36742	654	0	3479	-112977	-3755	-41058	-238	-16129	-3213	18634	-8055	4511	-13325	433	67078	-5638	0	8381	-4908	18335	-11648	825	26643	5583	18593	1727	-9745	0	-7077	-25149	73953	-17159	-14626	77778	-6247	-69558	-11439	-5169	-1764	-14148	1297	376	2199	-21931	13507	44809	10451	-9643	-32447	-13678	-1189	99044	-5123	10307	9651	29378	4314	-49578	9239	46903	-22036	-7106	-14187	-22113	-4781	-11535	381	-96996	6848	-351	84247	1383	-77699	135	-45203	-4099	-43856	-2272	19362	-1039	6222
-2003	90124	1756	-14638	37652	13658	-15558	-72880	-40218	36750	6973	1242	14223	-27388	71800	24427	-50581	-12387	-3374	-2641	2386	18049	150	-22694	178	348	-1314	404	4507	11046	-34650	24756	-99978	-6728	-19541	2703	-17837	0	0	-68262	-10579	-40460	6489	-29907	2735	-4119	-1221	-106659	-15411	-5097	11960	-26748	-55234	-9974	-884	-19106	-1833	62	58406	23172	-1407	-69005	611	-3091	-13471	-5149	-48090	4434	-28260	-4920	1028	-8741	18083	68071	-13065	-6113	5098	-6066	-18286	-23147	-4574	5316	46439	11050	1235	-49585	-3922	-19423	10872	-37665	2407	-43539	-4355	0	903	51321	53077	8052	8280	-3721
21992	24315	-2797	-34250	-4441	47890	-2529	27864	-20659	1274	-40252	4642	-7383	-12205	-79087	-39414	13830	9111	-13389	-2343	-3911	0	29267	15285	-13345	-14675	9028	675	-4851	12306	76273	5730	-1627	-29074	-65409	0	-4830	-2551	-10953	25406	14639	-58465	52550	-3958	0	6456	0	-30089	45670	12135	9874	-14031	32438	4336	72865	-36817	1460	21467	0	0	0	4901	-4847	2974	8053	21050	-6499	-19944	-455	-29460	26564	8362	12820	-784	-4667	-31978	-359	31625	16984	77366	54622	-9011	-13034	11230	-6747	-202056	3051	-30096	28650	-3126	8757	2148	41	-3826	4232	10034	-96650	39983	94535	23958
-4799	17514	268	-30247	16356	15440	-24325	-4064	82005	-17324	-57665	23437	0	117628	-1597	41578	-4413	-35694	-85293	-28084	2430	-70972	-7198	-11779	-43825	-21913	36867	2900	5461	98150	57270	-20502	-33607	12103	-36807	79428	-2827	-36251	-150958	13425	1435	1864	-714	-5584	-10923	-799	-504	-1808	-1735	19013	101491	-6480	-1909	-11611	78572	55080	-784	0	-2352	8359	9185	-17266	35940	993	0	-83468	-3103	-20209	58746	-29993	-77371	4124	17587	16067	-12555	2578	-17219	-486	2649	5303	13337	5106	-46	25563	0	37229	-8218	77	22417	-23055	-972	-7819	3201	-41309	9152	60328	21777	38886	-8134	-10963
-17215	-72953	55749	4778	0	-5838	121585	4912	-25806	58227	55502	5752	38799	1318	-2414	-88726	39995	-8637	13542	2666	15064	28084	-28143	-59284	40284	26456	58872	53171	-552	58964	2140	-23675	0	-1338	23047	23	4578	-5490	212284	1879	13244	0	-4216	2725	2092	-19427	-6389	9327	8983	-1707	77708	-10884	-12402	5693	-8	130543	-23245	11175	-32515	10358	-8113	13827	34576	10270	-10180	3024	13183	85580	8097	-7734	33167	-75992	-16016	0	-550	-45042	33704	-26310	-22939	12629	-1458	2037	-17954	-15253	169	-31695	7627	0	-47029	-4246	-34584	24900	2093	-29017	-1529	-7683	-159	-3958	5238	-8876
-14605	-62438	-74432	14384	-9452	4951	-5713	11622	-33178	0	18552	-62659	157003	-2890	0	12780	105055	61735	-41216	-4109	7669	8817	29802	-2871	2609	-17178	-6226	55520	12640	-2589	8938	-6850	1405	7843	-37054	-28431	0	-7904	-2920	-79	-62852	-8084	36752	30786	6766	10595	6440	-18096	-8078	-8414	6474	-127326	-15244	-54470	18445	-23304	-43369	21303	-22690	461	1876	-569	24684	20014	-5495	1300	-16521	52723	67046	-1980	56653	116575	-7672	8649	-4958	58293	189694	-24176	0	-7565	16127	-64182	-31875	-23157	-78325	-11136	-11122	-7320	25748	-34396	31175	4023	-71410	29443	-20762	9822	3255	11593	79599	-37460
11353	-19328	17133	-8326	-1663	-26944	-7	-8328	9889	-40878	1414	1667	13049	-8934	53795	56931	16985	11866	-5560	0	32321	-78290	70037	31095	-3277	8617	-146498	-4228	-17262	17115	66507	15068	18416	11470	-39166	-22148	0	91316	15627	25063	-5364	21003	-1350	24994	-20339	-38951	7007	-41446	-16246	-10647	-11563	11071	-22855	-4766	7908	3476	0	-31	11804	16453	1304	-41585	-31667	-57302	3408	-8241	-798	114289	-4737	-9085	-6769	-56646	5671	-81618	-38520	29968	-23034	-17488	-11050	31275	11195	2413	-49480	-128222	-90221	-17	9397	-14183	-41339	1477	-73813	184538	29359	-4748	-31940	194587	2113	-18157	0	-908
